0%-----18.4
10A. Hughes103'6/3
50%8/8
100%4/2
50%14/12
86%2/1
50%7/4
57%---1-120
21M. Dos Santos98'7/4
57%2/1
50%6/3
50%12/8
67%4/1
25%4/2
50%3/1
33%1/0
0%---125.6
24T. Cargill103'8/4
50%5/5
100%6/4
67%19/14
74%2/0
0%4/0
0%3/1
33%1/0
0%----22.5
23J. Burkhardt103'25/15
60%5/5
100%4/4
100%26/23
88%14/5
36%11/7
64%13/5
38%1/0
0%----25.3
5A. Boadi94'5/0
0%3/3
100%6/5
83%15/10
67%1/0
0%2/0
0%3/1
33%-----18.8
9D. Serafino103'2/2
100%1/1
100%4/2
50%9/7
78%--1/1
100%-----13.2
6S. White59'5/3
60%1/1
100%11/9
82%18/15
83%2/1
50%5/3
60%3/1
33%-1---23.1
20J. Dickens16'1/0
0%--2/1
50%--1/0
0%-----3.9
3C. Bejar23'2/0
0%1/1
100%-4/2
50%-1/0
0%------11.2",,,,,,,,,,,,,,

27M. Gundelach,103',"15/9
60%","3/2
67%","12/8
67%","25/16
64%","8/4
50%","8/3
38%","2/0
0%","1/0
0%",-,-,-,-,26.6

"Passing
MinutesForward passes /Back passes /Lateral passes /Short + mediumLong passes /Progressive passes /Passes to finalThrough passes /DeepKeySecond /ShotAverage pass
Playerplayedaccurateaccurateaccuratepasses / accurateaccurateaccuratethird / accurateaccuratecompletionspassesthird assistsassistslength
11X. O'Neil80'7/3
43%2/2
100%1/1
100%12/7
58%-2/0
0%2/2
100%----121.3
18M. Andrews103'10/3
30%3/3
100%8/6
75%16/11
69%5/1
20%2/0
0%2/0
0%-----23.3
27M. Gundelach103'15/9
60%3/2
67%12/8
67%25/16
64%8/4
50%8/3
38%2/0
0%1/0
0%----26.6
25C. Williams46'6/3
50%2/2
100%6/4
67%14/11
79%1/0
0%3/0
0%1/0
0%-----18.4
10A. Hughes103'6/3
50%8/8
100%4/2
50%14/12
86%2/1
50%7/4
57%---1-120
21M. Dos Santos98'7/4
57%2/1
50%6/3
50%12/8
67%4/1
25%4/2
50%3/1
33%1/0
0%---125.6
24T. Cargill103'8/4
50%5/5
100%6/4
67%19/14
74%2/0
0%4/0
0%3/1
33%1/0
0%----22.5
23J. Burkhardt103'25/15
60%5/5
100%4/4
100%26/23
88%14/5
36%11/7
64%13/5
38%1/0
0%----25.3
5A. Boadi94'5/0
0%3/3
100%6/5
83%15/10
67%1/0
0%2/0
0%3/1
33%-----18.8
9D. Serafino103'2/2
100%1/1
100%4/2
50%9/7
78%--1/1
100%-----13.2
6S. White59'5/3
60%1/1
100%11/9
82%18/15
83%2/1
50%5/3
60%3/1
33%-1---23.1
20J. Dickens16'1/0
0%--2/1
50%--1/0
0%-----3.9
3C. Bejar23'2/0
0%1/1
100%-4/2
50%-1/0
0%------11.2",,,,,,,,,,,,,,

24T. Cargill,103',"8/4
50%","5/5
100%","6/4
67%","19/14
74%","2/0
0%","4/0
0%","3/1
33%","1/0
0%",-,-,-,-,22.5

"Passing
MinutesForward passes /Back passes /Lateral passes /Short + mediumLong passes /Progressive passes /Passes to finalThrough passes /DeepKeySecond /ShotAverage pass
Playerplayedaccurateaccurateaccuratepasses / accurateaccurateaccuratethird / accurateaccuratecompletionspassesthird assistsassistslength
11X. O'Neil80'7/3
43%2/2
100%1/1
100%12/7
58%-2/0
0%2/2
100%----121.3
18M. Andrews103'10/3
30%3/3
100%8/6
75%16/11
69%5/1
20%2/0
0%2/0
0%-----23.3
27M. Gundelach103'15/9
60%3/2
67%12/8
67%25/16
64%8/4
50%8/3
38%2/0
0%1/0
0%----26.6
25C. Williams46'6/3
50%2/2
100%6/4
67%14/11
79%1/0
0%3/0
0%1/0
0%-----18.4
10A. Hughes103'6/3
50%8/8
100%4/2
50%14/12
86%2/1
50%7/4
57%---1-120
21M. Dos Santos98'7/4
57%2/1
50%6/3
50%12/8
67%4/1
25%4/2
50%3/1
33%1/0
0%---125.6
24T. Cargill103'8/4
50%5/5
100%6/4
67%19/14
74%2/0
0%4/0
0%3/1
33%1/0
0%----22.5
23J. Burkhardt103'25/15
60%5/5
100%4/4
100%26/23
88%14/5
36%11/7
64%13/5
38%1/0
0%----25.3
5A. Boadi94'5/0
0%3/3
100%6/5
83%15/10
67%1/0
0%2/0
0%3/1
33%-----18.8
9D. Serafino103'2/2
100%1/1
100%4/2
50%9/7
78%--1/1
100%-----13.2
6S. White59'5/3
60%1/1
100%11/9
82%18/15
83%2/1
50%5/3
60%3/1
33%-1---23.1
20J. Dickens16'1/0
0%--2/1
50%--1/0
0%-----3.9
3C. Bejar23'2/0
0%1/1
100%-4/2
50%-1/0
0%------11.2",,,,,,,,,,,,,,

5A. Boadi,94',"5/0
0%","3/3
100%","6/5
83%","15/10
67%","1/0
0%","2/0
0%","3/1
33%",-,-,-,-,-,18.8

"Passing
MinutesForward passes /Back passes /Lateral passes /Short + mediumLong passes /Progressive passes /Passes to finalThrough passes /DeepKeySecond /ShotAverage pass
Playerplayedaccurateaccurateaccuratepasses / accurateaccurateaccuratethird / accurateaccuratecompletionspassesthird assistsassistslength
11X. O'Neil80'7/3
43%2/2
100%1/1
100%12/7
58%-2/0
0%2/2
100%----121.3
18M. Andrews103'10/3
30%3/3
100%8/6
75%16/11
69%5/1
20%2/0
0%2/0
0%-----23.3
27M. Gundelach103'15/9
60%3/2
67%12/8
67%25/16
64%8/4
50%8/3
38%2/0
0%1/0
0%----26.6
25C. Williams46'6/3
50%2/2
100%6/4
67%14/11
79%1/0
0%3/0
0%1/0
0%-----18.4
10A. Hughes103'6/3
50%8/8
100%4/2
50%14/12
86%2/1
50%7/4
57%---1-120
21M. Dos Santos98'7/4
57%2/1
50%6/3
50%12/8
67%4/1
25%4/2
50%3/1
33%1/0
0%---125.6
24T. Cargill103'8/4
50%5/5
100%6/4
67%19/14
74%2/0
0%4/0
0%3/1
33%1/0
0%----22.5
23J. Burkhardt103'25/15
60%5/5
100%4/4
100%26/23
88%14/5
36%11/7
64%13/5
38%1/0
0%----25.3
5A. Boadi94'5/0
0%3/3
100%6/5
83%15/10
67%1/0
0%2/0
0%3/1
33%-----18.8
9D. Serafino103'2/2
100%1/1
100%4/2
50%9/7
78%--1/1
100%-----13.2
6S. White59'5/3
60%1/1
100%11/9
82%18/15
83%2/1
50%5/3
60%3/1
33%-1---23.1
20J. Dickens16'1/0
0%--2/1
50%--1/0
0%-----3.9
3C. Bejar23'2/0
0%1/1
100%-4/2
50%-1/0
0%------11.2",,,,,,,,,,,,,,

11X. O'Neil,80',"7/3
43%","2/2
100%","1/1
100%","12/7
58%",-,"2/0
0%","2/2
100%",-,-,-,-,1,21.3

"",1 10,L. Boselli,5',0.04,,,,1,8,J. Kocevski,17',Defended,

"",2 10,L. Boselli,18',0.18,,,,2,7,M. Leveque,29',Duel,

"",,,,,,10,,,,,,,

"",3 10,L. Boselli,54',0.08,,,,3,5,G. Mikina,29',Offside,

"",,,,,,16,,,,,,,

"",,,,,6,3,,4,18,N. Edwards,47',Shot,

"",,,,,,,1139,,,,,,

"",,,,,15,,,,,,,,

101 2,,,,,,1,,5,,L. Boselli,50',Defended,

3,,,,,11 12,,17,,,,,,

"",,,,,18,7,,,,,,,

"",,,,,82,,5,6,4,N. Singelmann,50',Shot,

"",,,,,144,,9,,,,,,

"",,,,,,,,7,10,L. Boselli,54',Defended,

"",,,,,,,,8,18,N. Edwards,57',Defended,

"",,,,,,,,9,18,N. Edwards,65',Defended,

"",3,,,,,,,,,,,,

"",,,,,,,,10,23,J. Glenn,68',Defended,

2,1,,,,,,,,,,,,

"",,,,,,,,11,23,J. Glenn,70',Defended,

"",,,,,,,,12,23,J. Glenn,79',Pass,

"",,,,,,,,13,18,N. Edwards,80',Pass,

"",,,,,,,,14,8,J. Kocevski,81',Defended,

"",,,,,,,,15,8,J. Kocevski,83',Defended,

"",,,,,,,,,,,,+ 4,

Passes beyond own third,,,,,Passes inside own third,,,,,,,,

Successful Field player loss,Unsuccessful,,Hand pass,,Successful,,Field player loss,Unsuccessful,,,Hand pass,,

PASSES MAP,,,,∑,PASSES MAP,,,,,,,,∑

"",Successful,,4,4 8,,,,Successful,,,10,,0 10

"",9 D. Serafino,,2,2 4,,,,27,M. Gundelach,,3,,0 3

"",21 M. Dos Santos,,0,2 2,,,,23,J. Burkhardt,,3,,0 3

"",9,,,,,,,,,,,,

"",11 X. O'Neil,,1,0 1,,,,25,C. Williams,,2,,0 2

9,21,,,,,,,,,,,,

"",5,,,,,,,,,,,,

"",21 A. Boadi,,1,0 1,,,,18,M. Andrews,,1,,0 1

5,,,,,,,,,,,,,

9,,,,,,,,6,S. White,,1,,0 1

"",Unsuccessful,,,14,,,,,,,,,

"",Match,1st half,2nd half,,Match,1st half,2nd half

Passes / accurate,32/18 56%,18/9 50%,14/9 64%,Saves,2,1,1

Passes beyond own third / accurate,22/8 36%,12/3 25%,10/5 50%,Reflex saves,2,1,1

Back passes to GK,14,9,5,Conceded penalty goals / saved,0/0,0/0,0/0

Shots against,3,2,1,Aerial duels / won,0,0,0

Conceded goals,1,1,0,Exits,1,0,1

"MATCH REPORTSyracuse Orange
P L AY E R  S TAT S
Boston College Eagles 1 – 1 Syracuse Orange (28.10.2023)",,,,,,,,,,,,,,

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,,

33J. Belluz,103',-,-,"59/44
75%",-,"36/31
86%",-,-,"16/11
69%",6/4,12/2,-,-,-

22O. Oyegunie,103',0/0.30,-,"70/38
54%","1/0
0%","45/30
67%",-,-,"12/7
58%",22/11,10/1,1,-,-

7M. Leveque,51',-,0/0.15,"41/27
66%",-,"24/20
83%","1/1
100%","1/0
0%","13/6
46%",4/0,7/4,-,-,-

11F. D'agostini,70',0/0.08,0/0.31,"50/31
62%","1/0
0%","28/24
86%",-,"1/0
0%","16/6
38%",7/1,5/1,5,-,-

10L. Boselli,91',1/0.68,-,"65/29
45%","6/3
50%","25/14
56%","3/0
0%","2/1
50%","25/11
44%",17/3,3/3,9,1,-

99M. Suski,11',-,-,"9/5
56%",-,"4/3
75%",-,"1/1
100%","3/2
67%",2/0,2/1,-,-,-

4N. Singelmann,52',0/0.03,0/0.08,"38/29
76%","1/0
0%","22/21
95%","1/1
100%",-,"9/7
78%",3/1,5/2,2,-,-

33J. Belluz,103',"7/5
71%","3/3
100%","3/2
67%","3/1
33%",-,4/3,-,2/2,-,-,-,3,

22O. Oyegunie,103',"6/3
50%","1/0
0%","4/3
75%","1/1
100%",1,7/5,-,2/0,-,-,-,16,

7M. Leveque,51',"7/4
57%","2/1
50%","2/1
50%","2/0
0%",-,3/0,-,1/1,1,-,-,-,

11F. D'agostini,70',"6/4
67%","6/0
0%","3/1
33%","1/1
100%",-,2/1,-,-,-,-,-,1,

10L. Boselli,91',"2/2
100%","13/5
38%","5/3
60%","5/1
20%",-,2/2,-,1/1,-,-,-,-,

99M. Suski,11',"1/1
100%","2/1
50%",-,-,-,1/0,-,-,-,-,-,-,

4N. Singelmann,52',"5/4
80%","1/1
100%","1/0
0%","2/2
100%",-,1/0,-,2/1,-,-,-,-,

9,,,,,,,,,,,,,,

"",,,,,,,,,,,,,,

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,

33J. Belluz,103',"7/5
71%","3/3
100%","3/2
67%","3/1
33%",-,4/3,-,2/2,-,-,-,3

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,,

10L. Boselli,91',1/0.68,-,"65/29
45%","6/3
50%","25/14
56%","3/0
0%","2/1
50%","25/11
44%",17/3,3/3,9,1,-

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,

7M. Leveque,51',"7/4
57%","2/1
50%","2/1
50%","2/0
0%",-,3/0,-,1/1,1,-,-,-

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
11F. D'agostini70'0/0.080/0.3150/31
62%1/0
0%28/24
86%-1/0
0%16/6
38%7/15/15--
8J. Kocevski103'-1/0.6097/57
59%-58/41
71%5/1
20%4/4
100%25/13
52%18/311/711-
10L. Boselli91'1/0.68-65/29
45%6/3
50%25/14
56%3/0
0%2/1
50%25/11
44%17/33/391-
32N. Kaloukian78'0/0.520/0.1166/28
42%3/0
0%23/14
61%2/0
0%2/1
50%30/14
47%11/2-72-
99M. Suski11'--9/5
56%-4/3
75%-1/1
100%3/2
67%2/02/1---
9J. Rauch26'--13/4
31%-3/0
0%1/0
0%-7/4
57%7/01/12--
4N. Singelmann52'0/0.030/0.0838/29
76%1/0
0%22/21
95%1/1
100%-9/7
78%3/15/22--
23J. Glenn36'--22/12
55%-12/8
67%4/1
25%-5/3
60%6/11/0---
DuelsSet pieces
MinutesDefensive duels/Offensive duels/Aerial duels /Loose ball duels /ShotsInterceptions /SlidingFouls /FreeDirectCorners
PlayerplayedwonwonwonwonblockedClearancestackles / wonsufferedkicksfree kicksservedThrow-ins
33J. Belluz103'7/5
71%3/3
100%3/2
67%3/1
33%-4/3-2/2---3
19B. Sjöberg103'6/2
33%-7/7
100%1/0
0%115/8-2/0----
22O. Oyegunie103'6/3
50%1/0
0%4/3
75%1/1
100%17/5-2/0---16
18N. Edwards103'16/10
63%14/7
50%1/0
0%1/1
100%-5/1-2/3---6
7M. Leveque51'7/4
57%2/1
50%2/1
50%2/0
0%-3/0-1/11---
5G. Mikina103'13/9
69%5/2
40%4/3
75%2/1
50%15/1-3/0---1
11F. D'agostini70'6/4
67%6/0
0%3/1
33%1/1
100%-2/1-----1
8J. Kocevski103'12/9
75%9/4
44%2/0
0%2/0
0%11/1-2/14-2-
10L. Boselli91'2/2
100%13/5
38%5/3
60%5/1
20%-2/2-1/1----
32N. Kaloukian78'3/3
100%13/4
31%8/4
50%6/3
50%---3/2----
99M. Suski11'1/1
100%2/1
50%---1/0------
9J. Rauch26'3/3
100%2/0
0%1/1
100%1/0
0%---1/0----
4N. Singelmann52'5/4
80%1/1
100%1/0
0%2/2
100%-1/0-2/1----
23J. Glenn36'4/2
50%--1/1
100%-2/2-2/1---3",,,,,,,,,,,,,,

99M. Suski,11',-,-,"9/5
56%",-,"4/3
75%",-,"1/1
100%","3/2
67%",2/0,2/1,-,-,-

"MinutesActions /Shots /Passes /Crosses /Dribbles /Duels /Losses /Recoveries /Touches inYellow /
PlayerplayedGoals / xGAssists / xAsuccessfulon targetaccurateaccuratesuccessfulwonown halfopponent halfpenalty areaOffsidesRed cards
33J. Belluz103'--59/44
75%-36/31
86%--16/11
69%6/412/2---
19B. Sjöberg103'0/0.15-64/41
64%1/0
0%34/27
79%--14/9
64%12/714/31--
22O. Oyegunie103'0/0.30-70/38
54%1/0
0%45/30
67%--12/7
58%22/1110/11--
18N. Edwards103'-0/0.0577/44
57%-36/25
69%5/2
40%8/5
63%32/18
56%16/87/41--
7M. Leveque51'-0/0.1541/27
66%-24/20
83%1/1
100%1/0
0%13/6
46%4/07/4---
5G. Mikina103'--70/50
71%-39/34
87%1/0
0%2/1
50%24/15
63%10/416/72-1/0
